{'Doc#': 252, 'Term': 'a.r.a', 'Freq': 1}
{'Doc#': 173, 'Term': 'six', 'Freq': 1}
{'Doc#': 1061, 'Term': 'six', 'Freq': 2}
{'Doc#': 1359, 'Term': 'six', 'Freq': 1}
{'Doc#': 717, 'Term': 'six-degree-offreedom', 'Freq': 1}
{'Doc#': 108, 'Term': 'six-figur', 'Freq': 1}
{'Doc#': 364, 'Term': 'sixth', 'Freq': 1}
{'Doc#': 54, 'Term': 'sixth-degre', 'Freq': 1}
{'Doc#': 972, 'Term': 'sizabl', 'Freq': 1}
{'Doc#': 969, 'Term': 'sizabl', 'Freq': 1}
{'Doc#': 1349, 'Term': 'sizabl', 'Freq': 1}
{'Doc#': 1346, 'Term': 'sizabl', 'Freq': 2}
{'Doc#': 1082, 'Term': 'size', 'Freq': 4}
{'Doc#': 184, 'Term': 'size', 'Freq': 1}
{'Doc#': 1153, 'Term': 'size', 'Freq': 1}
{'Doc#': 1369, 'Term': 'size', 'Freq': 1}
{'Doc#': 733, 'Term': 'size', 'Freq': 1}
{'Doc#': 228, 'Term': 'size', 'Freq': 1}
{'Doc#': 7, 'Term': 'size', 'Freq': 1}
{'Doc#': 799, 'Term': 'size', 'Freq': 1}
{'Doc#': 92, 'Term': 'size', 'Freq': 1}
{'Doc#': 177, 'Term': 'size', 'Freq': 1}
{'Doc#': 869, 'Term': 'size', 'Freq': 1}
{'Doc#': 1313, 'Term': 'size', 'Freq': 2}
{'Doc#': 975, 'Term': 'size', 'Freq': 1}
{'Doc#': 1085, 'Term': 'size', 'Freq': 1}
{'Doc#': 183, 'Term': 'size', 'Freq': 1}
{'Doc#': 710, 'Term': 'size', 'Freq': 1}
{'Doc#': 806, 'Term': 'size', 'Freq': 2}
{'Doc#': 58, 'Term': 'size', 'Freq': 1}
{'Doc#': 1360, 'Term': 'size', 'Freq': 1}
{'Doc#': 531, 'Term': 'size', 'Freq': 1}
{'Doc#': 1400, 'Term': 'size', 'Freq': 1}
{'Doc#': 135, 'Term': 'size', 'Freq': 1}
{'Doc#': 1209, 'Term': 'size', 'Freq': 2}
{'Doc#': 1154, 'Term': 'size', 'Freq': 1}
{'Doc#': 1292, 'Term': 'size', 'Freq': 1}
{'Doc#': 796, 'Term': 'size', 'Freq': 2}
{'Doc#': 1211, 'Term': 'size', 'Freq': 1}
{'Doc#': 182, 'Term': 'size', 'Freq': 1}
{'Doc#': 114, 'Term': 'size', 'Freq': 1}
{'Doc#': 24, 'Term': 'size', 'Freq': 1}
{'Doc#': 1279, 'Term': 'size', 'Freq': 1}
{'Doc#': 1290, 'Term': 'size', 'Freq': 1}
{'Doc#': 800, 'Term': 'size', 'Freq': 1}
{'Doc#': 711, 'Term': 'size', 'Freq': 1}
{'Doc#': 1212, 'Term': 'size', 'Freq': 2}
{'Doc#': 163, 'Term': 'size', 'Freq': 1}
{'Doc#': 712, 'Term': 'size', 'Freq': 1}
{'Doc#': 1097, 'Term': 'size', 'Freq': 1}
{'Doc#': 186, 'Term': 'sizeabl', 'Freq': 1}
{'Doc#': 796, 'Term': 'sizes', 'Freq': 1}
{'Doc#': 1382, 'Term': 'sizes', 'Freq': 1}
{'Doc#': 1260, 'Term': 'skan', 'Freq': 1}
{'Doc#': 59, 'Term': 'skan', 'Freq': 2}
{'Doc#': 479, 'Term': 'skan', 'Freq': 1}
{'Doc#': 150, 'Term': 'skan', 'Freq': 1}
{'Doc#': 1321, 'Term': 'sketchi', 'Freq': 1}
{'Doc#': 1127, 'Term': 'skew', 'Freq': 2}
{'Doc#': 986, 'Term': 'skewed-parabolic-blad', 'Freq': 1}
{'Doc#': 986, 'Term': 'skewedparabol', 'Freq': 1}
{'Doc#': 1087, 'Term': 'skill', 'Freq': 1}
{'Doc#': 49, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1076, 'Term': 'skin', 'Freq': 1}
{'Doc#': 105, 'Term': 'skin', 'Freq': 1}
{'Doc#': 9, 'Term': 'skin', 'Freq': 1}
{'Doc#': 120, 'Term': 'skin', 'Freq': 3}
{'Doc#': 322, 'Term': 'skin', 'Freq': 1}
{'Doc#': 29, 'Term': 'skin', 'Freq': 1}
{'Doc#': 565, 'Term': 'skin', 'Freq': 1}
{'Doc#': 21, 'Term': 'skin', 'Freq': 1}
{'Doc#': 569, 'Term': 'skin', 'Freq': 1}
{'Doc#': 725, 'Term': 'skin', 'Freq': 1}
{'Doc#': 481, 'Term': 'skin', 'Freq': 1}
{'Doc#': 992, 'Term': 'skin', 'Freq': 1}
{'Doc#': 306, 'Term': 'skin', 'Freq': 1}
{'Doc#': 261, 'Term': 'skin', 'Freq': 1}
{'Doc#': 145, 'Term': 'skin', 'Freq': 1}
{'Doc#': 606, 'Term': 'skin', 'Freq': 4}
{'Doc#': 1282, 'Term': 'skin', 'Freq': 1}
{'Doc#': 655, 'Term': 'skin', 'Freq': 1}
{'Doc#': 406, 'Term': 'skin', 'Freq': 2}
{'Doc#': 1235, 'Term': 'skin', 'Freq': 3}
{'Doc#': 562, 'Term': 'skin', 'Freq': 1}
{'Doc#': 560, 'Term': 'skin', 'Freq': 4}
{'Doc#': 413, 'Term': 'skin', 'Freq': 1}
{'Doc#': 858, 'Term': 'skin', 'Freq': 2}
{'Doc#': 1239, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1168, 'Term': 'skin', 'Freq': 1}
{'Doc#': 497, 'Term': 'skin', 'Freq': 1}
{'Doc#': 348, 'Term': 'skin', 'Freq': 1}
{'Doc#': 610, 'Term': 'skin', 'Freq': 1}
{'Doc#': 381, 'Term': 'skin', 'Freq': 1}
{'Doc#': 766, 'Term': 'skin', 'Freq': 7}
{'Doc#': 1188, 'Term': 'skin', 'Freq': 1}
{'Doc#': 625, 'Term': 'skin', 'Freq': 1}
{'Doc#': 260, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1261, 'Term': 'skin', 'Freq': 1}
{'Doc#': 547, 'Term': 'skin', 'Freq': 2}
{'Doc#': 459, 'Term': 'skin', 'Freq': 1}
{'Doc#': 546, 'Term': 'skin', 'Freq': 2}
{'Doc#': 513, 'Term': 'skin', 'Freq': 1}
{'Doc#': 667, 'Term': 'skin', 'Freq': 1}
{'Doc#': 307, 'Term': 'skin', 'Freq': 1}
{'Doc#': 948, 'Term': 'skin', 'Freq': 1}
{'Doc#': 722, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1222, 'Term': 'skin', 'Freq': 1}
{'Doc#': 346, 'Term': 'skin', 'Freq': 2}
{'Doc#': 125, 'Term': 'skin', 'Freq': 5}
{'Doc#': 1355, 'Term': 'skin', 'Freq': 2}
{'Doc#': 195, 'Term': 'skin', 'Freq': 1}
{'Doc#': 279, 'Term': 'skin', 'Freq': 1}
{'Doc#': 254, 'Term': 'skin', 'Freq': 2}
{'Doc#': 62, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1277, 'Term': 'skin', 'Freq': 1}
{'Doc#': 962, 'Term': 'skin', 'Freq': 3}
{'Doc#': 788, 'Term': 'skin', 'Freq': 2}
{'Doc#': 61, 'Term': 'skin', 'Freq': 2}
{'Doc#': 640, 'Term': 'skin', 'Freq': 4}
{'Doc#': 4, 'Term': 'skin', 'Freq': 1}
{'Doc#': 140, 'Term': 'skin', 'Freq': 7}
{'Doc#': 66, 'Term': 'skin', 'Freq': 7}
{'Doc#': 982, 'Term': 'skin', 'Freq': 1}
{'Doc#': 72, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1147, 'Term': 'skin', 'Freq': 11}
{'Doc#': 305, 'Term': 'skin', 'Freq': 1}
{'Doc#': 209, 'Term': 'skin', 'Freq': 2}
{'Doc#': 915, 'Term': 'skin', 'Freq': 1}
{'Doc#': 1147, 'Term': 'skin-cool', 'Freq': 1}
{'Doc#': 49, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 9, 'Term': 'skin-frict', 'Freq': 2}
{'Doc#': 565, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 55, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 569, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 663, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 165, 'Term': 'skin-frict', 'Freq': 7}
{'Doc#': 1282, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 1235, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 347, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 994, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 560, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 413, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 348, 'Term': 'skin-frict', 'Freq': 2}
{'Doc#': 1251, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 81, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 493, 'Term': 'skin-frict', 'Freq': 3}
{'Doc#': 568, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 74, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 125, 'Term': 'skin-frict', 'Freq': 2}
{'Doc#': 525, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 377, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 1180, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 361, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 23, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 788, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 94, 'Term': 'skin-frict', 'Freq': 2}
{'Doc#': 328, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 570, 'Term': 'skin-frict', 'Freq': 1}
{'Doc#': 1212, 'Term': 'skin-frict', 'Freq': 2}
{'Doc#': 1386, 'Term': 'skin-friction', 'Freq': 1}
{'Doc#': 725, 'Term': 'skin-panel', 'Freq': 1}
{'Doc#': 728, 'Term': 'skin-panel', 'Freq': 1}
{'Doc#': 729, 'Term': 'skin-stiffen', 'Freq': 2}
{'Doc#': 858, 'Term': 'skin-stiffen', 'Freq': 1}
{'Doc#': 66, 'Term': 'skin-stiffen', 'Freq': 1}
{'Doc#': 165, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 50, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 71, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 861, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 1200, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 1261, 'Term': 'skinfrict', 'Freq': 1}
{'Doc#': 1379, 'Term': 'skip', 'Freq': 1}
{'Doc#': 77, 'Term': 'skip', 'Freq': 3}
{'Doc#': 67, 'Term': 'skip', 'Freq': 1}
{'Doc#': 1345, 'Term': 'skip', 'Freq': 1}
{'Doc#': 1035, 'Term': 'skirt', 'Freq': 1}
{'Doc#': 542, 'Term': 'slab', 'Freq': 1}
{'Doc#': 395, 'Term': 'slab', 'Freq': 1}
{'Doc#': 144, 'Term': 'slab', 'Freq': 2}
{'Doc#': 91, 'Term': 'slab', 'Freq': 3}
{'Doc#': 579, 'Term': 'slab', 'Freq': 1}
{'Doc#': 625, 'Term': 'slab', 'Freq': 1}
{'Doc#': 90, 'Term': 'slab', 'Freq': 2}
{'Doc#': 349, 'Term': 'slab', 'Freq': 1}
{'Doc#': 541, 'Term': 'slab', 'Freq': 1}
{'Doc#': 6, 'Term': 'slab', 'Freq': 1}
{'Doc#': 485, 'Term': 'slab', 'Freq': 1}
{'Doc#': 5, 'Term': 'slab', 'Freq': 1}
{'Doc#': 582, 'Term': 'slab', 'Freq': 3}
{'Doc#': 941, 'Term': 'slender', 'Freq': 2}
{'Doc#': 464, 'Term': 'slender', 'Freq': 2}
{'Doc#': 600, 'Term': 'slender', 'Freq': 1}
{'Doc#': 217, 'Term': 'slender', 'Freq': 1}
{'Doc#': 921, 'Term': 'slender', 'Freq': 1}
{'Doc#': 918, 'Term': 'slender', 'Freq': 1}
{'Doc#': 569, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1328, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1197, 'Term': 'slender', 'Freq': 2}
{'Doc#': 801, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1373, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1201, 'Term': 'slender', 'Freq': 1}
{'Doc#': 332, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1186, 'Term': 'slender', 'Freq': 1}
{'Doc#': 465, 'Term': 'slender', 'Freq': 1}
{'Doc#': 359, 'Term': 'slender', 'Freq': 2}
{'Doc#': 969, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1248, 'Term': 'slender', 'Freq': 2}
{'Doc#': 192, 'Term': 'slender', 'Freq': 1}
{'Doc#': 545, 'Term': 'slender', 'Freq': 1}
{'Doc#': 572, 'Term': 'slender', 'Freq': 1}
{'Doc#': 273, 'Term': 'slender', 'Freq': 1}
{'Doc#': 939, 'Term': 'slender', 'Freq': 1}
{'Doc#': 160, 'Term': 'slender', 'Freq': 1}
{'Doc#': 792, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1112, 'Term': 'slender', 'Freq': 1}
{'Doc#': 250, 'Term': 'slender', 'Freq': 1}
{'Doc#': 230, 'Term': 'slender', 'Freq': 2}
{'Doc#': 746, 'Term': 'slender', 'Freq': 1}
{'Doc#': 432, 'Term': 'slender', 'Freq': 2}
{'Doc#': 468, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1310, 'Term': 'slender', 'Freq': 4}
{'Doc#': 791, 'Term': 'slender', 'Freq': 1}
{'Doc#': 674, 'Term': 'slender', 'Freq': 1}
{'Doc#': 625, 'Term': 'slender', 'Freq': 2}
{'Doc#': 541, 'Term': 'slender', 'Freq': 1}
{'Doc#': 688, 'Term': 'slender', 'Freq': 1}
{'Doc#': 205, 'Term': 'slender', 'Freq': 1}
{'Doc#': 354, 'Term': 'slender', 'Freq': 1}
{'Doc#': 513, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1300, 'Term': 'slender', 'Freq': 1}
{'Doc#': 146, 'Term': 'slender', 'Freq': 1}
{'Doc#': 493, 'Term': 'slender', 'Freq': 1}
{'Doc#': 123, 'Term': 'slender', 'Freq': 1}
{'Doc#': 902, 'Term': 'slender', 'Freq': 2}
{'Doc#': 307, 'Term': 'slender', 'Freq': 1}
{'Doc#': 191, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1381, 'Term': 'slender', 'Freq': 1}
{'Doc#': 605, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1305, 'Term': 'slender', 'Freq': 1}
{'Doc#': 739, 'Term': 'slender', 'Freq': 1}
{'Doc#': 802, 'Term': 'slender', 'Freq': 1}
{'Doc#': 248, 'Term': 'slender', 'Freq': 1}
{'Doc#': 433, 'Term': 'slender', 'Freq': 1}
{'Doc#': 229, 'Term': 'slender', 'Freq': 2}
{'Doc#': 27, 'Term': 'slender', 'Freq': 1}
{'Doc#': 494, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1259, 'Term': 'slender', 'Freq': 3}
{'Doc#': 599, 'Term': 'slender', 'Freq': 1}
{'Doc#': 922, 'Term': 'slender', 'Freq': 1}
{'Doc#': 147, 'Term': 'slender', 'Freq': 1}
{'Doc#': 25, 'Term': 'slender', 'Freq': 3}
{'Doc#': 235, 'Term': 'slender', 'Freq': 1}
{'Doc#': 752, 'Term': 'slender', 'Freq': 2}
{'Doc#': 683, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1393, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1213, 'Term': 'slender', 'Freq': 2}
{'Doc#': 1012, 'Term': 'slender', 'Freq': 2}
{'Doc#': 69, 'Term': 'slender', 'Freq': 1}
{'Doc#': 577, 'Term': 'slender', 'Freq': 2}
{'Doc#': 925, 'Term': 'slender', 'Freq': 1}
{'Doc#': 601, 'Term': 'slender', 'Freq': 2}
{'Doc#': 44, 'Term': 'slender', 'Freq': 1}
{'Doc#': 1020, 'Term': 'slender', 'Freq': 1}
{'Doc#': 520, 'Term': 'slender', 'Freq': 1}
{'Doc#': 289, 'Term': 'slender', 'Freq': 2}
{'Doc#': 193, 'Term': 'slender-airfoil', 'Freq': 2}
{'Doc#': 1197, 'Term': 'slender-bodi', 'Freq': 2}
{'Doc#': 801, 'Term': 'slender-bodi', 'Freq': 3}
{'Doc#': 247, 'Term': 'slender-bodi', 'Freq': 3}
{'Doc#': 916, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 225, 'Term': 'slender-bodi', 'Freq': 2}
{'Doc#': 1112, 'Term': 'slender-bodi', 'Freq': 3}
{'Doc#': 901, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 923, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 146, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 428, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 599, 'Term': 'slender-bodi', 'Freq': 2}
{'Doc#': 434, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 289, 'Term': 'slender-bodi', 'Freq': 1}
{'Doc#': 233, 'Term': 'slender-body', 'Freq': 1}
{'Doc#': 60, 'Term': 'slender-tail', 'Freq': 1}
{'Doc#': 921, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 801, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 919, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 432, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 901, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 147, 'Term': 'slender-w', 'Freq': 1}
{'Doc#': 792, 'Term': 'slewed', 'Freq': 1}
{'Doc#': 219, 'Term': 'slice', 'Freq': 2}
{'Doc#': 976, 'Term': 'slice', 'Freq': 1}
{'Doc#': 292, 'Term': 'slide', 'Freq': 1}
{'Doc#': 258, 'Term': 'slider-bear', 'Freq': 1}
{'Doc#': 165, 'Term': 'slighlty', 'Freq': 1}
{'Doc#': 1108, 'Term': 'slight', 'Freq': 1}
{'Doc#': 1104, 'Term': 'slight', 'Freq': 2}
{'Doc#': 177, 'Term': 'slight', 'Freq': 1}
{'Doc#': 1383, 'Term': 'slight', 'Freq': 1}
{'Doc#': 1114, 'Term': 'slight', 'Freq': 1}
{'Doc#': 813, 'Term': 'slight', 'Freq': 1}
{'Doc#': 211, 'Term': 'slight', 'Freq': 1}
{'Doc#': 14, 'Term': 'slight', 'Freq': 1}
{'Doc#': 739, 'Term': 'slight', 'Freq': 1}
{'Doc#': 176, 'Term': 'slight', 'Freq': 1}
{'Doc#': 628, 'Term': 'slight', 'Freq': 1}
{'Doc#': 904, 'Term': 'slight', 'Freq': 1}
{'Doc#': 1352, 'Term': 'slight', 'Freq': 1}
{'Doc#': 712, 'Term': 'slight', 'Freq': 2}
{'Doc#': 846, 'Term': 'slight', 'Freq': 1}
{'Doc#': 1094, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 488, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1302, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1257, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 689, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1025, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1104, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1365, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 717, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 575, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 134, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 926, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 404, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 560, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1398, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 698, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 211, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 688, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1300, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1064, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1205, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 796, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 775, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1040, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 605, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1362, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 35, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 759, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 131, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 286, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 386, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 938, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 197, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 201, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1179, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 443, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 357, 'Term': 'slightli', 'Freq': 1}
{'Doc#': 1325, 'Term': 'slightly', 'Freq': 1}
{'Doc#': 22, 'Term': 'slip', 'Freq': 3}
{'Doc#': 1391, 'Term': 'slip', 'Freq': 1}
{'Doc#': 21, 'Term': 'slip', 'Freq': 1}
{'Doc#': 571, 'Term': 'slip', 'Freq': 2}
{'Doc#': 306, 'Term': 'slip', 'Freq': 2}
{'Doc#': 989, 'Term': 'slip', 'Freq': 3}
{'Doc#': 326, 'Term': 'slip', 'Freq': 1}
{'Doc#': 1190, 'Term': 'slip', 'Freq': 1}
{'Doc#': 1204, 'Term': 'slip', 'Freq': 1}
{'Doc#': 1215, 'Term': 'slip', 'Freq': 2}
{'Doc#': 820, 'Term': 'slip', 'Freq': 1}
{'Doc#': 100, 'Term': 'slip', 'Freq': 1}
{'Doc#': 629, 'Term': 'slip', 'Freq': 1}
{'Doc#': 528, 'Term': 'slip', 'Freq': 2}
{'Doc#': 571, 'Term': 'slip-flow', 'Freq': 1}
{'Doc#': 550, 'Term': 'slip-flow', 'Freq': 2}
{'Doc#': 1166, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 1094, 'Term': 'slipstream', 'Freq': 2}
{'Doc#': 1090, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 1091, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 1164, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 409, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 1064, 'Term': 'slipstream', 'Freq': 3}
{'Doc#': 1165, 'Term': 'slipstream', 'Freq': 1}
{'Doc#': 484, 'Term': 'slipstream', 'Freq': 7}
{'Doc#': 1144, 'Term': 'slipstream', 'Freq': 8}
{'Doc#': 1, 'Term': 'slipstream', 'Freq': 4}
{'Doc#': 453, 'Term': 'slipstream', 'Freq': 6}
{'Doc#': 334, 'Term': 'slope', 'Freq': 1}
{'Doc#': 133, 'Term': 'slope', 'Freq': 2}
{'Doc#': 324, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1270, 'Term': 'slope', 'Freq': 1}
{'Doc#': 227, 'Term': 'slope', 'Freq': 1}
{'Doc#': 115, 'Term': 'slope', 'Freq': 1}
{'Doc#': 363, 'Term': 'slope', 'Freq': 2}
{'Doc#': 39, 'Term': 'slope', 'Freq': 1}
{'Doc#': 160, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1210, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1342, 'Term': 'slope', 'Freq': 1}
{'Doc#': 812, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1044, 'Term': 'slope', 'Freq': 1}
{'Doc#': 516, 'Term': 'slope', 'Freq': 1}
{'Doc#': 923, 'Term': 'slope', 'Freq': 2}
{'Doc#': 1154, 'Term': 'slope', 'Freq': 1}
{'Doc#': 713, 'Term': 'slope', 'Freq': 1}
{'Doc#': 688, 'Term': 'slope', 'Freq': 1}
{'Doc#': 816, 'Term': 'slope', 'Freq': 4}
{'Doc#': 146, 'Term': 'slope', 'Freq': 1}
{'Doc#': 203, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1229, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1339, 'Term': 'slope', 'Freq': 1}
{'Doc#': 384, 'Term': 'slope', 'Freq': 2}
{'Doc#': 759, 'Term': 'slope', 'Freq': 3}
{'Doc#': 815, 'Term': 'slope', 'Freq': 1}
{'Doc#': 168, 'Term': 'slope', 'Freq': 1}
{'Doc#': 922, 'Term': 'slope', 'Freq': 1}
{'Doc#': 730, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1247, 'Term': 'slope', 'Freq': 1}
{'Doc#': 521, 'Term': 'slope', 'Freq': 1}
{'Doc#': 712, 'Term': 'slope', 'Freq': 1}
{'Doc#': 171, 'Term': 'slope', 'Freq': 1}
{'Doc#': 1356, 'Term': 'slope', 'Freq': 1}
{'Doc#': 392, 'Term': 'slope', 'Freq': 1}
{'Doc#': 644, 'Term': 'slope', 'Freq': 1}
{'Doc#': 47, 'Term': 'slope-compat', 'Freq': 1}
{'Doc#': 688, 'Term': 'slopes', 'Freq': 1}
{'Doc#': 1202, 'Term': 'slopes', 'Freq': 1}
{'Doc#': 1094, 'Term': 'slot', 'Freq': 1}
{'Doc#': 972, 'Term': 'slot', 'Freq': 2}
{'Doc#': 799, 'Term': 'slot', 'Freq': 1}
{'Doc#': 1089, 'Term': 'slot', 'Freq': 1}
{'Doc#': 1095, 'Term': 'slot', 'Freq': 2}
{'Doc#': 239, 'Term': 'slot', 'Freq': 3}
{'Doc#': 1323, 'Term': 'slot', 'Freq': 2}
{'Doc#': 795, 'Term': 'slot', 'Freq': 1}
{'Doc#': 1180, 'Term': 'slot', 'Freq': 1}
{'Doc#': 800, 'Term': 'slot', 'Freq': 1}
{'Doc#': 252, 'Term': 'slot', 'Freq': 2}
{'Doc#': 1325, 'Term': 'slots', 'Freq': 1}
{'Doc#': 1094, 'Term': 'slotted-flap', 'Freq': 1}
{'Doc#': 1095, 'Term': 'slotted-flap', 'Freq': 1}
{'Doc#': 164, 'Term': 'slow', 'Freq': 1}
{'Doc#': 1242, 'Term': 'slow', 'Freq': 1}
{'Doc#': 660, 'Term': 'slow', 'Freq': 1}
{'Doc#': 24, 'Term': 'slow', 'Freq': 1}
{'Doc#': 1043, 'Term': 'slow', 'Freq': 1}
{'Doc#': 599, 'Term': 'slow', 'Freq': 1}
{'Doc#': 101, 'Term': 'slow', 'Freq': 1}
{'Doc#': 894, 'Term': 'slow', 'Freq': 1}
{'Doc#': 499, 'Term': 'slow', 'Freq': 1}
{'Doc#': 201, 'Term': 'slow', 'Freq': 1}
{'Doc#': 1165, 'Term': 'slower', 'Freq': 1}
{'Doc#': 1369, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 159, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 1242, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 340, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 150, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 178, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 796, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 24, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 530, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 922, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 797, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 846, 'Term': 'slowli', 'Freq': 1}
{'Doc#': 1372, 'Term': 'slowly', 'Freq': 1}
{'Doc#': 493, 'Term': 'slug', 'Freq': 1}
